name,uuid,orders,purchase
Apinya_Rattanakorn,0c6314ca-e020-741e-6d33-4bd8674f982d,14,4411.00
Supansa_Wattanakul,020c5b9d-a177-c9db-5939-e2f01d1014c6,7,1099.00
Krit_Rattanakorn,6eaf934d-dd00-5068-1b3b-e42c1c41fbcb,13,4988.00
Chalerm_Manop,539beac7-d9b3-87dc-a095-c174c855770a,12,2143.00
Preecha_Boonprasert,7f9d2395-4ca7-7b32-3ef9-86e6a0ade3ad,6,1523.00
Somchai_Ariyawong,1bf89f33-db9d-5174-d0da-baba3ec0b021,16,4661.00
Narin_Chansiri,6018280e-e06b-bad2-5e35-17bd8167a514,10,4255.00
Thanawat_Thongdee,461a4dff-c44d-d111-c3ec-d30918809755,20,2837.00
Panadda_Sirisomboon,1af14469-5750-712c-25a1-93f36fa6145b,4,1989.00
Niran_Yingcharoen,40fee090-2f46-abaf-86a6-03f89f2d4ca9,13,1976.00
Suda_Chalermchai,58c4d126-4351-acd8-cf55-d5c069049064,16,4931.00
Ratchanee_Thipwong,62e1fdf7-95d8-caa3-9d79-8291ffa07a21,8,113.00
Arthit_Sukjai,318fb780-4deb-a989-7385-5415488e7396,15,948.00
Somsak_Rattanakorn,1f7822b4-6790-2322-9cdb-142056f25ba2,18,9392.00
Pakorn_Chantarasak,628e32df-0105-236a-0591-a21510ff0677,2,22906.00
Ratchanee_Chokchai,6258227b-ebae-f0bd-16ee-75c7748239dc,16,4866.00
Siriporn_Kiatkul,6c012c5a-001b-0df7-ed14-cac96e8e54ac,10,4160.00
Thidarat_Sombat,0a7a40cc-1673-095c-b673-68b3bfd6a530,7,7272.00
Kanya_Phupong,22088884-a390-7344-a46f-96d06f9dbf8f,3,3096.00
Tanawat_Sukhum,0671b287-c05f-a676-8d95-406e1129a6dd,17,13716.00
Tanawat_Pattara,1454cc0f-f736-20c2-d272-5cc44aa2d515,10,1363.00
Panadda_Yingcharoen,5fceb9ed-a7be-eb17-5c45-cc8fde9e6d46,17,815.00
Pimrada_Lertsiri,1dc6dcfc-33a9-d30b-81de-4b83922f556e,8,3742.00
Pongpat_Phothong,1059e04d-e79d-3451-bc12-42e90b1b5762,20,1968.00
Supansa_Wattanakul,0633bbff-6587-99e8-627d-02c4a50fab5e,17,3480.00
Panuwat_Rattanakorn,7ff9e1a4-179f-004c-8151-f2a9464973f0,10,2706.00
Thanakorn_Siriwat,64c36a31-eaa5-2483-16a1-ca10e790d4e6,10,3430.00
Panuwat_Sutham,07d84dd4-9d52-778d-e4ea-d0a8070d1232,9,551.00
Kittisak_Tantipong,2bd2acc3-4caf-7f92-593d-ee58114774ea,4,3100.00
Kanya_Prasert,78a83a92-8520-2f95-0d22-57d858a358fd,3,4880.00
Somsak_Chaiyo,3ef98485-580f-79ee-31e6-1caf62bebe3a,9,847.00
Chalerm_Thongdee,7f09f3e4-3ee4-1f44-aef7-e611774aad14,19,8240.00
Nattapong_Kiatkul,2fe3d9fb-064d-b588-05ac-82b3c4257250,4,88.00
Suda_Pattara,32322c0a-5e44-01ea-b505-6d50a9a59598,17,589.00
Pimchanok_Chantarasak,6fe58e4a-d5aa-b0c3-10bd-19db917862f4,2,4836.00
Apinya_Wisetkul,2e888f10-7b4e-41ae-35ef-eaf9b51dc1bb,2,4364.00
Natthapon_Techasiri,78cad44d-492f-d3c1-2598-332085b54491,18,2080.00
Pimchanok_Kiatkul,13245c76-50cb-5c3f-6534-407d0e67b2d6,13,3820.00
Somsak_Kiatkul,1fd7af1a-e44b-fc9f-59b9-b7a07471d327,15,1657.00
Pimchanok_Kasem,34c959df-5a8c-a51b-c495-190c84befb8a,8,850.00
Panadda_Intarakul,595a2952-f452-4b3e-f50f-dc2934359e0d,2,4794.00
Aekkachai_Kasem,22c026fe-ff84-6f3f-b031-865bf314a75f,6,4159.00
Narin_Rattanakorn,040548f8-93d7-4546-35ee-ad9bb47d90d4,4,4635.00
Kittisak_Sukhum,5d11fafb-a479-2895-6c62-bb2d941cbcea,16,21514.00
Surasak_Sirisomboon,15b6c40a-77a9-017a-2020-28fa3a51d060,10,4369.00
Phuwanat_Ariyawong,1fc0bfb1-0dc0-cc76-8940-ff799a075985,14,2994.00
Krit_Rattanakorn,4427564d-fc2f-ac6d-3044-fdd73cb73f5e,4,4655.00
Chaiya_Tirakul,23fc224c-be08-3ff0-df36-55f6aaec9833,4,878.00
Niran_Wisetkul,52422222-105e-c6b8-6a0d-8261b8a57dba,10,4879.00
Thanakorn_Ariyawong,47273dba-a2d4-3e30-d325-44bcca470245,14,1673.00
Warunee_Sawang,518c6223-11a8-5978-0218-b2781b908cc6,17,2245.00
Supansa_Tantipong,33ec52a8-ae39-5180-b062-f620c8211d28,4,4372.00
Tanawat_Sirisomboon,152f11d0-798d-3b7d-8c92-f6c4f77a78cf,11,4642.00
Suda_Kanjana,5c8e7ed4-bfc5-2649-a189-3a8b9a47be3f,7,2067.00
Panuwat_Thipwong,67cd1b74-91e9-7e58-fd54-b35f24d3a7aa,5,4948.00
Anan_Nimman,73a3cf4b-803d-28a3-e666-50dcd1b5d745,9,2220.00
Kanya_Chansiri,445e1bfc-6074-a08d-b877-bf99e6e0b443,15,2064.00
Kittipong_Pattara,6b613c7e-ab45-5e31-f232-c5c9274a93c3,14,2118.00
Orn_Wongchai,7244f9d6-8b36-8da0-42b2-e6b6dfa0a062,14,3371.00
Narin_Siriwat,0677958f-e29a-f739-d215-92f1361e1f18,10,1642.00
Napatsorn_Kanjana,7f621c7d-93e1-99ec-819c-2a426bcbfc37,19,1478.00
Kamonwan_Lertsiri,12f6fb48-3db2-7bd8-d335-56b9a5caab35,15,1146.00
Siriporn_Wisetkul,7fa010ac-cda9-4662-e17d-d83e067257aa,3,6632.00
Pimchanok_Thipwong,11a840ed-90a9-66a8-cbfb-f9e6a1914b6d,8,3820.00
Sirikarn_Chaiyo,620cff7c-582e-568d-52b6-4dcf5e3e48f6,11,16946.00
Narin_Tantipong,052fc2b7-7f0a-6ada-4471-80481517aeaa,1,4175.00
Orn_Kiatkul,6bd433df-acc7-59d8-adec-a2685d9f9dd1,6,4696.00
Panadda_Techasiri,5fa3902f-2eb6-e5c4-b4f8-3f6cdb319165,15,154.00
Chaiya_Porchaidai,3d8b0d7b-25cd-f14b-ab48-08c48c16fcc0,9,204.00
Orn_Phothong,63dfbc81-ec60-cf0d-9377-9e73977c6936,17,3735.00
Surasak_Thongdee,5dd41fd9-0faf-b31e-86cd-3ae86dd618d1,19,2400.00
Panadda_Porchaidai,6ebde131-90c3-2dba-2071-eb1b44f81fb9,11,1076.00
Narin_Siriwat,3514a587-5d4a-d5bd-aac6-eb64257ea35f,10,11836.00
Krit_Chantarasak,0d9cc432-b599-67f4-0209-d213f125e098,8,1915.00
Sirikarn_Chokchai,3652e80c-87b0-73ed-e418-09838efd8cdf,19,5009.00
Surasak_Saelim,11f1558e-e6d5-e91d-accb-6d0721ab83a2,16,2553.00
Mali_Kongkaew,1b488a83-ac73-ce7b-fb7b-536d1dfe18ad,2,4353.00
Natthapon_Tirakul,7b2c940c-df01-d10d-bd46-45cb48663a62,4,3206.00
Thidarat_Saelim,664a8190-4967-1c6d-3ce3-73690b209f2c,9,127.00
Kornkanok_Prasert,03fc7803-0f00-e3c1-d0e2-de42c2a4c13e,17,7777.00
Panuwat_Kasem,687a9955-d109-cb44-f46a-78b756579646,8,1184.00
Niran_Sutham,5215744c-53ad-c3c0-8529-774eaa45aa1f,12,4740.00
Nattapong_Srisuk,5fd428ac-655a-29d6-ab07-69c3898dc902,2,4602.00
Busaba_Kongkaew,481038c7-b5c7-2cbd-67c5-ec29b1be39d2,4,7246.00
Kittisak_Tirakul,2e83cd08-e013-27ef-c4cd-8703ec2050c8,7,4576.00
Thidarat_Ariyawong,4dda0efb-a8ab-8694-98e2-25b71d8250a8,2,4594.00
Natthapon_Rattanakorn,14edcd01-0763-f8c7-d3d7-094f4774268b,18,3120.00
Pakorn_Chokchai,485c3b45-5420-10e2-9b84-197986921ce0,2,3078.00
Arthit_Rojanapong,4985a3ed-4250-c5e3-eb2f-8d2037000ef2,19,22990.00
Surasak_Rattanakorn,62c73e55-711d-2a68-1f0b-3552a12af437,6,1049.00
Lalita_Srisuk,4d3e39f0-e32e-f9c8-df29-34f60b37631e,14,1807.00
Arthit_Intarakul,539c8b40-41a2-18e1-6c67-0ae81a4602b5,13,7677.00
Thanakorn_Techasiri,120b1b1d-162c-ae90-b029-5c76684045f2,20,1325.00
Kittipong_Yingcharoen,3d7609df-2eff-6fd0-eb2f-7dd000c9b8f6,2,278.00
Mali_Tirakul,78720f73-84cc-7159-bdc9-f89a6df26670,8,1232.00
Surasak_Wisetkul,19c1cc6b-9203-0426-79dd-ccac410c976b,10,1949.00
Nattapong_Wongchai,2076e0d0-8856-f59c-0eb8-6b2e9d1b80bd,6,14772.00
Nattapong_Tirakul,39c63372-9f00-bab8-c199-4fc659ecb85b,16,324.00
Natthapon_Manop,1018129e-4b53-44ba-160a-21ed70693825,2,2036.00
Kittisak_Wattanakul,453f3ef7-eda5-0a06-2087-8311095e1211,13,277.00
Mali_Kanjana,225d9e63-8735-c157-4cf5-a7a948865d1e,7,4224.00
Pakorn_Kiatkul,2a026b6e-184e-ab5f-1100-4c23ca15615a,19,3283.00
Somsak_Manop,7f15790f-08f7-beac-28d2-0bc2f758da6c,11,225.00
Phuwanat_Porchaidai,7dc7211a-7279-7473-5c68-c8cc09574bdf,12,3635.00
Pakorn_Rattanakorn,6cccd6e4-4a89-a811-1836-a6c63057acb3,6,2529.00
Warunee_Kasem,3954023a-4b3d-afbb-205b-3cc47cfc93b9,10,702.00
Busaba_Rojanapong,5f494acf-8ce8-f6a2-3107-f68ee886da62,1,19578.00
Pimchanok_Sirisomboon,1ca0a138-7236-739b-d5b1-5a195a9e4f7a,8,1510.00
Lalita_Lertsiri,3d1d43d3-f0fd-992f-e717-b88a8f005782,6,477.00
Chaiya_Pattara,068f6130-99ad-4511-946c-7148624c84b1,3,1067.00
Orn_Chantarasak,3f0ad10a-07db-eba8-7cda-d5a688a791cd,19,3973.00
Thanawat_Phupong,6d2c844c-d193-0cc8-40b7-dbbd906fa901,9,4011.00
Siriporn_Phupong,144ea809-f149-0c54-9d88-5ac570103c2f,19,316.00
Lalita_Saelim,6e682b66-6e2a-c572-e008-44312d0476c6,8,4487.00
Chadathong_Porchaidai,1d833033-7368-b8f4-dcca-7c8517095cfb,18,6619.00
Warunee_Lertsiri,19e33ec9-0b66-60ea-d950-4f3958884faa,11,1704.00
Supansa_Saelim,23f94175-7ac6-7e9d-a834-0cbc442e38e5,19,3134.00
Daranee_Prasert,4e759805-9881-4270-0053-6f72b7ccf2c7,9,866.00
Kanya_Boonprasert,31d96ef2-eb6f-e22a-3e85-942d3488fcba,18,3347.00
Somchai_Lertsiri,3e4f0db1-ff6c-2833-3a77-7ef3adbf0d7b,14,1791.00
Thidarat_Thongdee,1b8e44c8-b49a-f76c-ebba-19c62e12a510,8,1966.00
Jirawan_Sawang,6d8bd0ae-87b1-b216-d9d3-b1392dcba761,18,1300.00
Chaiya_Sawang,4d837c74-cb6d-9c48-4653-12b8147cec80,5,532.00
Narin_Chansiri,66468a99-7744-2264-f29a-895ff3f579f8,4,1520.00
Apinya_Sombat,472384cf-5685-6d9d-5fea-3520ea429c07,5,2149.00
Kittipong_Jaroensuk,4922f926-534d-f010-e6d6-f389abe692d5,7,2650.00
Busaba_Phupong,1b66a670-111d-c07a-a386-d38cc1df538d,11,22859.00
Phuwanat_Kasem,3493095d-d3a2-41c1-2411-e26ac4dc7d75,2,127.00
Preecha_Sirisomboon,095ebfee-a710-21c5-1ace-d4e39286d861,4,5096.00
Surasak_Rattanakorn,29977531-f94c-f826-8921-fb4327bfa41b,5,991.00
Phuwanat_Lertsiri,4a17dc06-33ea-7b28-c045-fd76794b3094,1,22426.00
Pongpat_Suwan,76e1ad7a-618f-2195-ddb5-970b5ef12709,18,1938.00
Suda_Siriwat,166ef19e-c793-abc2-5d0d-0c6b4b39c7d5,2,4374.00
Nattapong_Sutham,43a63c18-6e5a-032e-d06e-fea942bc5f51,8,2120.00
Pongpat_Nimman,5b0af3e1-6779-4f89-c13c-4b90dd896741,14,5043.00
Supansa_Yingcharoen,1e11b8fb-7629-8ce4-e170-acea74a0bec8,20,3617.00
Preecha_Phupong,026f9210-59af-26f9-bbe8-b6cfd3ec45d8,10,3750.00
Wichai_Siriwat,564b23db-2b1f-3102-b77c-40a131bd8ff4,13,2104.00
Warunee_Pongsiri,4440bbab-fa8e-bd18-756a-ad1d702a0c57,16,3301.00
Kanya_Thipwong,75c2036c-e3da-07b0-f382-18cfbfc2637e,5,14021.00
Preecha_Thongdee,4fb2c814-c1ec-9f70-7c3c-8053d526b7fe,19,4868.00
Somchai_Pongsiri,1856a891-d412-1baa-3a18-2506be406dd1,16,2767.00
Chutima_Sutham,7928427b-d761-4334-0b4a-48bf21e3f99c,2,178.00
Panuwat_Sukjai,5275413a-7121-35c2-8612-2eb6e7356a04,19,3592.00
Siriporn_Manop,1324be59-cee0-fdd3-2c95-20a13cd48f9c,14,1198.00
Busaba_Chaiyo,26dd9651-b3c6-9b68-ccae-d66e0c89f6fa,18,947.00
Nattapong_Sukjai,1c39df62-a968-f8ef-1a76-63d1330f2462,11,4608.00
Surasak_Pattara,75b36016-80b8-dad0-a81b-8dfb87a057ca,11,2022.00
Nattapong_Sukhum,12deca19-38fc-59f6-46c4-f8822f66ec6f,12,4248.00
Apinya_Sawang,5b40273a-7fa3-cfc7-4687-4aaee7acf4de,16,3657.00
Tanawat_Chokchai,78fc43a4-0209-db4f-54c8-37c5973d2989,18,237.00
Panadda_Chansiri,15e465bd-6685-c993-ef9c-02289bd89009,20,4974.00
Apinya_Siriwat,599917ca-fcba-4159-45ef-78eb9c46e356,17,3351.00
Siriporn_Jaroensuk,69ca24e0-2462-ca28-2b64-c75b5464715c,3,1869.00
Supaporn_Sukjai,5435a714-3d3d-7730-23af-c4dc5a2fce9f,1,3220.00
Chanida_Phothong,4a668f75-707c-e6ce-e4de-ba4cde8d20c3,13,1588.00
Chanida_Tantipong,0afe263e-b615-371d-756f-e3ed06dadb81,15,1623.00
Daranee_Kasem,3f16f1b1-bbd2-1740-884d-94fff483f20f,16,5031.00
Pongpat_Boonsri,27c4cc5b-7ec2-288c-0777-3797d22052fe,9,863.00
Teerapat_Kasem,5af940fa-0bbf-3a16-87da-ff9075500cb4,14,2377.00
Somsak_Wattanakul,3c55fcdb-accf-6351-8bb0-0dd411f51390,15,1493.00
Lalita_Sukjai,3f3b2ed5-c261-926f-edac-ebdd0b5a4d80,6,4371.00
Pimchanok_Intarakul,17a45c02-936e-2f0f-879c-1aaea6b5cdcd,15,4677.00
Anan_Techasiri,0062b679-c221-2dee-8f11-e228bfb935bb,9,1673.00
Preecha_Phupong,585a3812-530f-0379-119b-e45596229992,20,3441.00
Panuwat_Chaiyo,75b51bee-e2a1-db8a-5192-4afd3fc869b9,5,1462.00
Krit_Kasem,2819af5b-93ee-05fe-9686-648451b14132,16,1783.00
Pongpat_Jaroensuk,5088b76a-b974-8f5f-caa0-eb7ad310c6fe,16,1539.00
Mali_Manop,1d8e672c-88dc-5d02-3b2e-5224fa0ace23,19,3538.00
Orn_Porchaidai,1120aeb1-ef3f-4efe-16e8-fe0940c1454d,4,3350.00
Supaporn_Kiatkul,216cf694-7fb0-39b7-234e-0b45e1c84bcd,13,4442.00
Ratchanee_Sukjai,4c052f98-cb25-1fb8-719c-cf0f1b71d357,12,3050.00
Teerapat_Prasert,59fce2dd-4952-dca4-948b-73347b9191f2,1,2175.00
Supaporn_Porchaidai,31ecdbc1-7582-c525-3b77-0aeac800854a,5,81.00
Somsak_Sukjai,6490c961-32db-f7dc-c50f-6f7594d8fc82,14,2140.00
Pimchanok_Boonprasert,147ddcb5-f995-cfd8-7e92-b5a049b9309c,13,487.00
Pakorn_Yingcharoen,69d57d7c-8e2c-0b15-aa5d-d526e317ff3a,15,23373.00
Somsak_Sukhum,24548794-182e-8953-e40c-deb2a9a06357,4,312.00
Panadda_Pongsiri,46668d0f-f7e4-d69f-9531-e4152dbe2db6,8,2511.00
Preecha_Sombat,3ef18f3e-4fba-701d-9156-e4a4d64beaae,10,2031.00
Kanya_Phupong,0280bd20-8128-9327-f567-673a47984caf,4,1134.00
Sakda_Porchaidai,5ddf1b09-1c04-7d15-fea3-ba2225eb9dda,14,4620.00
Pimchanok_Sawang,10883c4f-6f03-5f4a-194b-b681e502138d,8,1412.00
Chaiya_Chaiyo,0838d519-6086-23f9-da5e-83ce7872a4dd,12,2360.00
Suda_Manop,3b31e61c-56a0-47ce-3b97-670c5e6eb3ba,10,4151.00
Chanida_Pornchai,25cf2630-2cb4-ffb2-3c8b-dbb1702a0c30,14,3493.00
Chaiya_Yingcharoen,0d9e7020-4bdc-674c-ea20-f36445fe3c3b,9,845.00
Sirikarn_Saelim,3e75a458-ad71-e4d4-4a63-bd321e9368f9,10,4245.00
Apinya_Manop,3aa5795d-e6bf-2960-9ea0-33d0cc205933,14,1769.00
Somchai_Prasert,22e55667-9616-bf41-851d-47a9e5073fc3,18,1714.00
Ratchanee_Tirakul,5069f35e-c990-3c14-4d45-15294cdea916,3,2794.00
Chaiya_Rattanakorn,4f84843d-e994-f61f-91b9-12df0af580b5,3,839.00
Teerapat_Manop,66d7b64b-2aac-b164-4592-a1b6b9f2fa5d,8,4836.00
Kittipong_Prasert,0c182658-619c-4b94-1835-771ce7a4d2f1,2,4648.00
Supaporn_Chaiyo,75e98c15-f32d-2c09-35fd-92600488b989,4,2561.00
Ratchanee_Kanjana,64cb4d07-3a43-3586-1b79-a71c45ce0221,12,2711.00
Chutima_Rojanapong,6f4cdf7f-43ef-1045-247a-e163593887f3,10,2537.00
Warunee_Phothong,323ba357-be84-0228-b859-f36454cd6e5a,8,1686.00
Sakda_Boonprasert,4e51218f-5b74-3585-c122-bed5c8c8eeb9,13,372.00
Tanawat_Nimman,4cbf814b-8a4a-1947-bef9-0efcd11de108,6,3642.00
Chalerm_Rattanakorn,7c14be43-6059-8eac-e6b4-4254b9eee104,6,297.00
Kornkanok_Srisuk,3e6200ee-2941-74bf-b6cb-f3fbe64e2d5c,5,1972.00
Kittipong_Kiatkul,1e712bd9-c32c-89fe-86bc-b46555746e75,9,1227.00
Preecha_Kiatkul,60c651a4-179e-c5b9-ff76-d388a35000b0,8,19783.00
Thidarat_Wisetkul,22afbb49-c769-dee8-5f6c-d6a11e91c786,14,3311.00
Pakorn_Chantarasak,4f9e9265-4db9-c728-21a2-38b4b4e95473,5,3210.00
Supaporn_Ariyawong,363d522a-5f37-4f4e-b023-f3fc6436465e,8,992.00
Niran_Chaiyo,1e226348-1b6c-828f-9059-de4adbac0316,8,4377.00
Krit_Chansiri,4736d19d-bef1-f172-77d5-5106752a42cc,6,2273.00
Pakorn_Techasiri,255dc7e2-d998-a2bd-3b04-bbd0646c208c,3,1306.00
Sirikarn_Sutham,0bdcf591-08ac-8114-5201-fca358af4ba2,4,3368.00
Niran_Boonprasert,1450f769-18ea-d37e-24c0-efc199e080ac,13,13280.00
Anan_Sukhum,2c483972-8214-0ca4-ffc6-21123b8a20b3,4,147.00
Apinya_Tirakul,6faa034f-70cf-2771-a04d-397bd80c0745,6,4195.00
Orn_Chantarasak,1e7da845-59a6-c81d-fd84-e8275f3f56b8,4,4485.00
Thidarat_Boonprasert,6e6b6dc6-1acc-6f92-19dd-26a13e4bc878,14,4782.00
Pimrada_Porchaidai,48a86b76-353e-8e8d-f286-3f1d9da62bc7,12,3017.00
Chanida_Siriwat,3800b2fe-5e6b-de72-442c-cd1696a14958,6,4622.00
Daranee_Sombat,0e4dadb4-0bc2-f49f-f63a-5d71b3edbeb6,19,2265.00
Orn_Jaroensuk,071ecc53-60cb-ec72-473e-706d37b16d27,1,720.00
Supaporn_Phupong,7704161a-4201-66e0-0d2d-095e3523acc3,18,2065.00
Krit_Chansiri,1ff30e16-d6bd-198a-dbd9-aab969819e45,20,4294.00
Pakorn_Kiatkul,22412b16-c2eb-05d2-5563-148a881e7c37,14,1683.00
Panadda_Pattara,422f4fcc-fc06-0699-28c9-b4d130fcf42c,19,19583.00
Siriporn_Chansiri,7199f0e8-499c-ba33-8cd4-d5b315978755,7,3814.00
Chalerm_Sukhum,07f4ffed-24af-9160-56db-5e0ca082c839,2,3006.00
Sakda_Boonprasert,254292bf-4cb5-1a9c-1d74-e582e4dada20,5,435.00
Thidarat_Kanjana,5f5dfb23-e7bf-b661-ba2a-517f84e4abb0,11,1379.00
Pimrada_Chantarasak,0d8d9c1c-f937-b0de-cb93-42ddc8ca81d3,11,1085.00
Chalerm_Boonprasert,0d35915d-7771-b85c-d547-2a21e2e52f8b,15,427.00
Pongpat_Lertsiri,5ac380f3-0012-cb88-70c4-83604dde4c5a,13,4139.00
Nattapong_Tirakul,3ffbab59-80e0-046d-9b29-d2332f4b222c,3,77.00
Krit_Sawang,4d109edd-e6b1-af2e-324f-f5116a7811e8,19,2738.00
Krit_Sawang,10d3e9b8-37a9-5d79-d1f3-cb5954d98992,14,3413.00
Natthapon_Saelim,6f0153d3-7a94-ab73-1a85-4107385566f9,13,222.00
Chadathong_Chaiyo,64f2b5e3-7ddb-f3b3-9527-3e76c88ae70d,2,3240.00
Supansa_Boonsri,3b9ab8dd-d3bd-3348-c1ac-1a79341ea839,10,274.00
Kamonwan_Srisuk,31b4ceae-1b00-c8d0-081f-4c98b2a2da95,5,1205.00
Warunee_Suwan,7392e0ed-22e2-3c02-e5a6-097b8ec3dcc9,6,2494.00
Thidarat_Chansiri,1550236f-5757-31b8-4d04-799c316ce0a7,3,795.00
Supaporn_Srisuk,2ebfc9ce-0b5c-de54-644c-cae2c84289fa,14,4105.00
Kornkanok_Boonprasert,6d0a8d48-a9e5-224b-8453-911d2bfcd606,17,476.00
Chanida_Boonprasert,65210f5f-59d7-6232-c4e2-fee98f0c8dfb,1,4718.00
Sirikarn_Chansiri,781f9229-ff5b-e0f7-7db9-1d04f5c570cd,20,370.00
Warunee_Manop,64fe022e-4dce-40c0-2e28-7551288bd8f0,10,2143.00
Narin_Sutham,2f968012-3626-1a7c-d0bd-5c535704da78,8,12219.00
Preecha_Chansiri,586c883d-8a25-a2a0-c075-759dcaabdbae,20,13080.00
Chadathong_Ariyawong,31715152-f7da-0c94-f646-773d511bcbac,14,3306.00
Kittipong_Thongdee,1b15a33d-07af-877a-72a5-c12583cfa8ac,4,2838.00
Phuwanat_Kongkaew,6a0ef126-2c2f-00bc-56a7-20b6c12eb46a,5,721.00
Supaporn_Porchaidai,08f99e6d-0ab5-0fe1-9e35-e77f76f0acda,3,4883.00
Narin_Srisuk,577891ed-8b78-8a36-dfd6-67d08c6fe23c,20,4698.00
Sakda_Kongkaew,437710f7-eabb-bac7-716d-bcfda3be3f93,8,455.00
Kittisak_Prasert,573165e7-4d69-5ff0-bf9a-4236fc5bcc1b,3,2141.00
Pakorn_Sukjai,1e771332-473e-4593-e328-8a2d94d940ea,10,5028.00
Anan_Kongkaew,46140f36-c62b-598b-c77e-3cc733a6023c,2,4820.00
Teerapat_Intarakul,66c8113c-aedb-d974-759d-ac54d991d3b3,20,2890.00
Krit_Thipwong,0aeab412-0f57-34e0-6c9a-2d783c4def1d,17,1189.00
Sakda_Pornchai,04859f57-0b12-fc4d-3965-29dad9760ad1,8,531.00
Wichai_Rattanakorn,7033959f-3345-1d4b-5942-137d9fd59525,16,3308.00
Teerapat_Srisuk,097d71cd-4e99-244f-e648-8b7ca92f6d26,1,1241.00
Panuwat_Boonprasert,0b8cb9be-6ede-d3ad-3826-7b6d63974f68,16,618.00
Preecha_Suwan,4b49f9a1-dfa4-bc1d-4a20-834965a1568a,19,3793.00
Lalita_Thongdee,6928d652-d76d-72af-4aa3-404efde5d49a,13,1130.00
Sirikarn_Sirisomboon,272180dd-413d-1030-feb8-07be6a9c4b4c,9,1159.00
Teerapat_Techasiri,51b2d6b9-3596-259e-abde-7e4d069bc986,6,3951.00
Apinya_Nimman,68c029e6-f0c4-e445-7b92-e46876cb3ce7,2,3503.00
Pimchanok_Yingcharoen,1f709281-6347-d670-669f-8fb8a0819dd7,15,2212.00
Suda_Kanjana,1b87703f-4637-f273-8e65-ad55adf0712c,16,1059.00
Pimchanok_Sirisomboon,0d1796fa-fdcd-a1b1-6c8d-b207fef5b3d2,13,3555.00
Siriporn_Tirakul,7c1c97e0-32c8-05d0-c742-ebcca5504db2,9,4487.00
Pimrada_Jaroensuk,7a0e21e2-bb08-25d3-4f02-3204ad298d42,11,1653.00
Chalerm_Phothong,437ff8bb-df9c-7e2b-512b-08c22fdc2be0,12,3194.00
Nattapong_Rattanakorn,3b6cea21-3b01-f5c9-9787-5d296d0705ac,6,2048.00
Natthapon_Sukhum,4ae34f33-c3ae-dd6d-57bd-4ecd855a09d3,12,4122.00
Tanawat_Pongsiri,4da32446-977c-56ef-8a9f-f7fe4893caf8,11,4996.00
Kornkanok_Pattara,49e6ec95-501a-07f3-e3af-f73608b32f4c,7,1405.00
Niran_Prasert,51ae4600-d3e5-63b9-3ff5-fbeadb012f17,3,4885.00
Somchai_Wattanakul,09b2616c-fe6d-b58b-d7bc-970634c99e9f,3,2010.00
Kittisak_Sawang,14690c78-a4bf-378d-44d1-23d2d9090049,19,421.00
Jirawan_Wisetkul,6a873da8-173b-4e06-6edb-f2dda0908528,8,4539.00
Krit_Sutham,760ff9cc-fca2-f958-338a-c67805adb090,18,1258.00
Kittisak_Nimman,45fc94a9-0724-f230-6c5e-c0e7aad30e03,18,4960.00
Thidarat_Kanjana,27eb2271-3d30-3a2e-bfb0-f46fafecb511,15,1915.00
Anan_Pornchai,429ce7e1-86f1-5ecd-fde9-e830d202a5b7,16,1753.00
Apinya_Kongkaew,5a0748ab-00ba-bdb2-2370-93d6fa4ccdb6,8,3391.00
Niran_Phothong,110a57bd-4208-3b08-90cf-0b02c5faaa75,15,12789.00
Thanawat_Kiatkul,57654d0b-3a00-f497-14f4-ac44bf976593,12,64.00
Chanida_Nimman,176a37b5-5815-eab8-17ae-df5c32bd2497,3,3753.00
Chanida_Kasem,5d2869c1-2daf-405f-4d7d-79955237cd09,12,15966.00
Somchai_Chaiyo,13139aac-9bfc-f4d0-bf96-4dd6525e9dbc,4,3534.00
Busaba_Tirakul,3afb4ad8-c928-85fd-ac25-b24cd23489b7,15,396.00
Mali_Sukhum,0a3d4b8d-1b3b-de60-70a4-4303b2e10d0e,9,1458.00
Tanawat_Chalermchai,3bacacfa-6fb1-f125-bb1a-bf3d7680ff3e,4,1819.00
Anan_Kanjana,24f6fb9b-9012-b850-b21d-be3322eb90e4,12,1595.00
Tanawat_Techasiri,114118e3-e7ee-df96-3173-a0353126e954,2,3615.00
Warunee_Ariyawong,195cc766-068c-debd-87e7-68b14f9b4b01,2,4379.00
Orn_Thipwong,191e9184-7dfe-c220-01a6-7134400d1f53,19,2997.00
Ratchanee_Rojanapong,123d6550-708a-b405-d934-fd955619aeb7,4,2113.00
Nattapong_Kiatkul,2e5abfe0-22e6-4eed-b91f-aa6cc6e1fc75,13,1310.00
Sakda_Rojanapong,71adfe12-8a0c-45f2-1413-28eb79b3f819,17,425.00
Chanida_Prasert,7615a11e-f523-cfeb-65a6-a9bc9e667987,13,74.00
Daranee_Sukjai,4acf4aa6-fea8-009e-a015-c54bc08f0799,17,3949.00
Busaba_Pornchai,07962faf-8e0d-024a-8611-cf690b918928,9,1413.00
Pongpat_Siriwat,72bfa6c2-4569-f2bc-1878-994dbefb8d28,3,2430.00
Pimrada_Tantipong,0a4a0826-fc11-c14d-ba0f-3797a0b77886,6,3173.00
Chadathong_Sawang,083dc563-eacf-c3f0-fc66-abd005987781,4,3134.00
